,images,Text,confidenceOCR
4688,images/Cropped Image8096.jpg,Ikd-9306897,0.49723087989467213
4689,images/Cropped Image8096.jpg,Vb Furia,0.3414646376427721
4690,images/Cropped Image8095.jpg,InD-9306097,0.3110556355692302
4691,images/Cropped Image8099.jpg,P,0.977451969795883
4692,images/Cropped Image8099.jpg,Hapag-Lboyd,0.9109831588225338
4693,images/Cropped Image8100.jpg,Hapag-Lboyd,0.9108059685687906
4694,images/Cropped Image8101.jpg,Hapag-Lboyd,0.4993635866152951
4695,images/Cropped Image8109.jpg,In0-9306897,0.1294946350876393
4696,images/Cropped Image8109.jpg,Vb.FurIa,0.13011297022985255
4697,images/Cropped Image8110.jpg,SOLSTICE N,0.9996040952392837
4698,images/Cropped Image8111.jpg,Im0-9305897 ,0.10160168896374475
4699,images/Cropped Image8111.jpg,Fualn,0.2019467482173539
4700,images/Cropped Image8114.jpg,PILOT,0.8268366925820038
4701,images/Cropped Image8120.jpg,MTS,0.8385905158962135
4702,images/Cropped Image8120.jpg,VIGILANT,0.7932763041283588
4703,images/Cropped Image8121.jpg,VIGILANT,0.826553240231917
4704,images/Cropped Image8121.jpg,MTS [,0.11921946079538087
4705,images/Cropped Image8124.jpg,A28 Feture,0.2187895879653758
4706,images/Cropped Image8123.jpg,HoyER,0.18500896231916755
4707,images/Cropped Image8123.jpg,A28 Feture,0.2775157540278553
4708,images/Cropped Image8127.jpg,Sichem,0.7193585513804679
4709,images/Cropped Image8127.jpg,Palace,0.6375016309246857
4710,images/Cropped Image8128.jpg,Sichem,0.7229096931023121
4711,images/Cropped Image8128.jpg,Palace,0.6773012646559793
4712,images/Cropped Image8129.jpg,swoking,0.35255753784465316
4713,images/Cropped Image8130.jpg,Tirgir,0.12692200643584334
4714,images/Cropped Image8132.jpg,Tirgir,0.11746107494891735
4715,images/Cropped Image8133.jpg,StenaLine,0.988306349476904
4716,images/Cropped Image8133.jpg,STeNA,0.22180109317043548
4717,images/Cropped Image8133.jpg,KDLLANDiCD,0.13193766753179043
4718,images/Cropped Image8133.jpg,Senale,0.16776794561289204
4719,images/Cropped Image8136.jpg,AMADEUS,0.6795519230777929
4720,images/Cropped Image8136.jpg,WESTBWIND,0.8270870470637405
4721,images/Cropped Image8137.jpg,DEUS,0.9972123503684998
4722,images/Cropped Image8137.jpg,JGM,0.18579052189939493
4723,images/Cropped Image8137.jpg,WESTBWIND,0.8437339704269323
4724,images/Cropped Image8139.jpg,DEUS,0.9978874325752258
4725,images/Cropped Image8144.jpg,RIcEL,0.4936851319645745
4726,images/Cropped Image8151.jpg,[VAVRTEAAC _,0.48407486453352433
4727,images/Cropped Image8150.jpg,IAVRTEAAL _,0.47095159058485714
4728,images/Cropped Image8152.jpg,~[VAVATEAAC,0.46779312208701196
4729,images/Cropped Image8156.jpg,AI,0.1596096260796174
4730,images/Cropped Image8158.jpg,IRTEAAL,0.3278702983769772
4731,images/Cropped Image8164.jpg,Boskalis,0.6411418837692263
4732,images/Cropped Image8164.jpg,NDEAVOR,0.7118710244202365
4733,images/Cropped Image8165.jpg,NDEAVOR,0.8128962763329578
4734,images/Cropped Image8167.jpg,Boskalis,0.6747931048976493
4735,images/Cropped Image8167.jpg,NDEAVOR,0.822872382481074
4736,images/Cropped Image8172.jpg,HEBO-Cat 5,0.7090512409559515
4737,images/Cropped Image8173.jpg,HEBO-Cat,0.992538956484307
4738,images/Cropped Image8175.jpg,Nor chIeF,0.3663806558613009
4739,images/Cropped Image8175.jpg,RESCUE,0.5552867263897225
4740,images/Cropped Image8176.jpg,BD F,0.9987099170684814
4741,images/Cropped Image8177.jpg,Nor chieF,0.3086545458657776
4742,images/Cropped Image8178.jpg,Nor chIEF,0.628145717517435
4743,images/Cropped Image8178.jpg,RESCUE,0.9683170579159823
4744,images/Cropped Image8179.jpg,5k0<in0,0.1082388279790437
4745,images/Cropped Image8180.jpg,No sh0<ing,0.13985252682396873
4746,images/Cropped Image8182.jpg,TNB Pride,0.964973782638737
4747,images/Cropped Image8184.jpg,TNB Pride,0.9212971459331454
4748,images/Cropped Image8191.jpg,KING,0.2711264193058014
4749,images/Cropped Image8192.jpg,MARINER,0.9840800823448048
4750,images/Cropped Image8192.jpg,DELTA,0.8610725695082019
4751,images/Cropped Image8201.jpg,Mese,0.21223829686641693
4752,images/Cropped Image8203.jpg,Mave syNeRGY,0.1737437997798707
4753,images/Cropped Image8206.jpg,RIDCERURV  PRIDE,0.5382179056885359
4754,images/Cropped Image8211.jpg,RIDCERURV PRIDE,0.5855988640225845
4755,images/Cropped Image8211.jpg,0BE,0.21387962809111224
4756,images/Cropped Image8215.jpg,ANdrza,0.21921958329446276
4757,images/Cropped Image8216.jpg,ANdrea,0.1580337311957791
4758,images/Cropped Image8219.jpg,WWW.ISKESTUGS.NL,0.5235022843604276
4759,images/Cropped Image8219.jpg,TELSTAR,0.9859699407208684
4760,images/Cropped Image8220.jpg,WWWAISKESTUGS NL,0.47807433352322953
4761,images/Cropped Image8220.jpg,TELSTAR,0.9914100425265848
4762,images/Cropped Image8221.jpg,P,0.8322502729552959
4763,images/Cropped Image8221.jpg,L,0.9989895989997564
4764,images/Cropped Image8221.jpg,WWWAISKESTUGS NL,0.5338784437164513
4765,images/Cropped Image8221.jpg,TELSTAR,0.9851189021317159
4766,images/Cropped Image8224.jpg,Ie,0.13413035069206958
4767,images/Cropped Image8233.jpg,OFluile=,0.2172910361553918
4768,images/Cropped Image8236.jpg,0Fluilel,0.1637864032841202
4769,images/Cropped Image8240.jpg,82480 |,0.1873430364119989
4770,images/Cropped Image8242.jpg,SIRIUS,0.9980296211364766
4771,images/Cropped Image8243.jpg,SIRIUS,0.9957835361135683
4772,images/Cropped Image8243.jpg,IALFHALV,0.40273186545840917
4773,images/Cropped Image8244.jpg,HALFHALV,0.5969199871396029
4774,images/Cropped Image8248.jpg,HALFHALV,0.3107517320974281
4775,images/Cropped Image8249.jpg,rotteRdAM,0.22137714843072287
4776,images/Cropped Image8250.jpg,RotterdAM,0.4308646135139323
4777,images/Cropped Image8251.jpg,Surveyor,0.9992788439913113
4778,images/Cropped Image8255.jpg,PEPFDOURO,0.4428946257089576
4779,images/Cropped Image8262.jpg,HEinRICK EHLER,0.37672162508344853
4780,images/Cropped Image8262.jpg,LoNdON,0.2491045130559842
4781,images/Cropped Image8262.jpg,LooRaUrG,0.14334602890580356
4782,images/Cropped Image8263.jpg,Vooraup,0.1383046131035307
4783,images/Cropped Image8264.jpg,Jooraurg,0.18386103523980996
4784,images/Cropped Image8268.jpg,heinRICK EHLER,0.3453705689269164
4785,images/Cropped Image8268.jpg,LondoN,0.4191452815749622
4786,images/Cropped Image8268.jpg,Vooraurg,0.3304410607235184
4787,images/Cropped Image8271.jpg,2i0jegl,0.10313155859468255
4788,images/Cropped Image8271.jpg,GorinchEM,0.12827831582443833
4789,images/Cropped Image8271.jpg,'OOSTERSCHELDE,0.4939935185371956
4790,images/Cropped Image8272.jpg,2103960,0.9022756446708083
4791,images/Cropped Image8272.jpg,MARIA Corneli,0.47878822685862443
4792,images/Cropped Image8272.jpg,GorinchER,0.18107709572182176
4793,images/Cropped Image8274.jpg,12103960,0.30344302736739487
4794,images/Cropped Image8274.jpg,coRIN,0.40220093199875756
4795,images/Cropped Image8274.jpg,chema,0.1613470082106417
4796,images/Cropped Image8276.jpg,2i039G0,0.3234643877278163
4797,images/Cropped Image8276.jpg,MARIA Corneli,0.5482585194400337
4798,images/Cropped Image8276.jpg,GorinchER,0.19634410204513228
4799,images/Cropped Image8276.jpg,'OOSTERSCHELDE,0.5102123259956193
4800,images/Cropped Image8277.jpg,LVRVRTERDL,0.3895654466309449
4801,images/Cropped Image8278.jpg,EVAVRTERAL,0.28619511278189697
4802,images/Cropped Image8292.jpg,HYDROGRAAF,0.9118205332575128
4803,images/Cropped Image8293.jpg,cojco,0.329363446026292
4804,images/Cropped Image8293.jpg,ITauJa,0.1262721085427636
4805,images/Cropped Image8293.jpg,cosco,0.2167696902414307
4806,images/Cropped Image8294.jpg,ITAVA,0.7904451344399411
4807,images/Cropped Image8294.jpg,ITALIA,0.5186364980874915
4808,images/Cropped Image8294.jpg,EverGreex,0.11951410329033653
4809,images/Cropped Image8294.jpg,EVEREREM,0.19901794164484993
4810,images/Cropped Image8294.jpg,eveRCAE,0.14008813722360633
4811,images/Cropped Image8294.jpg,EVERGEEM,0.21607169012520885
4812,images/Cropped Image8294.jpg,cojco,0.5203043544540449
4813,images/Cropped Image8294.jpg,ITauJa,0.18459001916292309
4814,images/Cropped Image8294.jpg,cosco,0.401990039181844
4815,images/Cropped Image8295.jpg,ITAVA,0.5362840178913529
4816,images/Cropped Image8295.jpg,ITALA,0.7987039753332956
4817,images/Cropped Image8295.jpg,EverGaeEM,0.17893049422343085
4818,images/Cropped Image8295.jpg,EVERGRE,0.16085254688128675
4819,images/Cropped Image8295.jpg,EVEREEEI,0.1481259650641981
4820,images/Cropped Image8295.jpg,cojco,0.6114467353662829
4821,images/Cropped Image8295.jpg,ITaua,0.42003563790019555
4822,images/Cropped Image8295.jpg,ISKIP,0.986566782026321
4823,images/Cropped Image8295.jpg,cosco,0.41078114882457545
4824,images/Cropped Image8295.jpg,eest,0.8733401298522949
4825,images/Cropped Image8296.jpg,Talerna,0.16781354163481702
4826,images/Cropped Image8297.jpg,Edy,0.14190184397597172
4827,images/Cropped Image8297.jpg,CALENDULA,0.9659557833766119
4828,images/Cropped Image8298.jpg,CALENDULA,0.983992639307039
4829,images/Cropped Image8302.jpg,MARIA Coriella,0.22906942764265964
4830,images/Cropped Image8305.jpg,iL,0.33556832426593497
4831,images/Cropped Image8305.jpg,MARIA Coriella ,0.25971691850923667
4832,images/Cropped Image8307.jpg,FiGhter,0.21835340135791914
4833,images/Cropped Image8308.jpg,ER,0.694990610984027
4834,images/Cropped Image8308.jpg,Fighte,0.6078399651278579
4835,images/Cropped Image8310.jpg,FighteR,0.20345209490416796
4836,images/Cropped Image8316.jpg,PUOTS,0.4565013421997305
4837,images/Cropped Image8317.jpg,I6 ,0.21958298985292254
4838,images/Cropped Image8317.jpg,PUOTS,0.7505627522065673
4839,images/Cropped Image8317.jpg,P),0.4154891946492565
4840,images/Cropped Image8318.jpg,D),0.48168097255880354
4841,images/Cropped Image8319.jpg,5,0.327690247246867
4842,images/Cropped Image8324.jpg,ennskip,0.2729063325797792
4843,images/Cropped Image8324.jpg,Senskip,0.3163725929654494
4844,images/Cropped Image8325.jpg,senskif,0.19573657479968315
4845,images/Cropped Image8326.jpg,Maersk,0.9286607655876137
4846,images/Cropped Image8326.jpg,Hscaco,0.317269395500439
4847,images/Cropped Image8326.jpg,GEseoco,0.5124321072260664
4848,images/Cropped Image8326.jpg,GMERCURIUS-GROUP ,0.3447707824350743
4849,images/Cropped Image8326.jpg,Tnte,0.17102238535881042
4850,images/Cropped Image8327.jpg,Gesenco,0.47907547060702105
4851,images/Cropped Image8327.jpg,LMeRCURIUS-GROUP |,0.12106731331922521
4852,images/Cropped Image8327.jpg,TRANSFERMX,0.2084195968782373
4853,images/Cropped Image8328.jpg,Gesenco,0.3926930508776935
4854,images/Cropped Image8336.jpg,0e032835,0.15170933614361953
4855,images/Cropped Image8336.jpg,GAMMA,0.7435564510455062
4856,images/Cropped Image8342.jpg,05012835,0.34937596254717984
4857,images/Cropped Image8349.jpg,30,0.10125579216702262
4858,images/Cropped Image8352.jpg,SAFETY FirstE,0.14785745881174267
4859,images/Cropped Image8352.jpg,no smoking,0.46251959399485104
4860,images/Cropped Image8352.jpg,THERESA,0.9930601220992152
4861,images/Cropped Image8352.jpg,ALICE,0.9976353885423853
4862,images/Cropped Image8353.jpg,No smoking,0.2315580588612731
4863,images/Cropped Image8353.jpg,ALICE THERESA,0.7502354160756809
4864,images/Cropped Image8354.jpg,SAFETY First,0.8144135919933174
4865,images/Cropped Image8354.jpg,no smoking,0.3330696333210561
4866,images/Cropped Image8356.jpg,MAERSK PRODUcER,0.7490499757842474
4867,images/Cropped Image8356.jpg,SAGAPORE,0.6287002148499934
4868,images/Cropped Image8358.jpg,0,0.9904560969335421
4869,images/Cropped Image8358.jpg,FAIRPLAY 21,0.8083305513911742
4870,images/Cropped Image8359.jpg,TAIRPLAI Zi,0.1485025534116581
4871,images/Cropped Image8360.jpg,FAIRPLAY 21,0.6163983273577652
4872,images/Cropped Image8361.jpg,21,0.9990874741369247
4873,images/Cropped Image8362.jpg,FAIRPLAY 21,0.7037931117743011
4874,images/Cropped Image8379.jpg,Stock,0.6878537724535633
4875,images/Cropped Image8379.jpg,ETERESS,0.23020891977489644
4876,images/Cropped Image8383.jpg,ZUBEYDE,0.7977006580777464
4877,images/Cropped Image8383.jpg,ANA,0.9674275380189319
4878,images/Cropped Image8384.jpg,ZUBEYDE,0.7506379155827257
4879,images/Cropped Image8384.jpg,ANA,0.8840208954707501
4880,images/Cropped Image8388.jpg,ZUBEYDE,0.80549700539513
4881,images/Cropped Image8388.jpg,ANA,0.954598528026679
4882,images/Cropped Image8399.jpg,2J41,0.18513204157352448
4883,images/Cropped Image8401.jpg,MAzKi BEY I,0.2928813275023749
4884,images/Cropped Image8401.jpg,1.050,0.66342055576655
4885,images/Cropped Image8406.jpg,sWoking,0.48544968543919653
4886,images/Cropped Image8406.jpg,Keswick,0.8756768016757916
4887,images/Cropped Image8406.jpg,5,0.9975169832467969
4888,images/Cropped Image8407.jpg,snoking,0.45928004266005895
4889,images/Cropped Image8408.jpg,Keswick,0.602946194914351
4890,images/Cropped Image8409.jpg,No svoking,0.31125773940312407
4891,images/Cropped Image8409.jpg,Keswick,0.5537992488506631
4892,images/Cropped Image8412.jpg,No smoking,0.3423038165232147
4893,images/Cropped Image8412.jpg,TORM,0.749547004699707
4894,images/Cropped Image8414.jpg,No shoking,0.42949714535663863
4895,images/Cropped Image8414.jpg,IngEBORC,0.13555878285272374
4896,images/Cropped Image8414.jpg,TORM,0.9788658022880554
4897,images/Cropped Image8415.jpg,biaden,0.4209529859515923
4898,images/Cropped Image8419.jpg,dole Africh,0.20554117439466904
4899,images/Cropped Image8419.jpg,NASSAU,0.9908414988093456
4900,images/Cropped Image8422.jpg,dolE Africa,0.25906020220976017
4901,images/Cropped Image8422.jpg,NASSAU,0.9908194557417002
4902,images/Cropped Image8424.jpg,IMo,0.9699863537215191
4903,images/Cropped Image8424.jpg,Harbour,0.9999407496409097
4904,images/Cropped Image8424.jpg,-9319313,0.7847670998815119
4905,images/Cropped Image8425.jpg,IMO,0.5380639552415183
4906,images/Cropped Image8425.jpg,-9319313,0.7923276148020156
4907,images/Cropped Image8426.jpg,IMo,0.9699863537215191
4908,images/Cropped Image8426.jpg,Harbour,0.9999407496409097
4909,images/Cropped Image8426.jpg,-9319313,0.7847670998815119
4910,images/Cropped Image8427.jpg,IMO,0.5380639552415183
4911,images/Cropped Image8427.jpg,-9319313,0.7923276148020156
4912,images/Cropped Image8429.jpg,Harl,0.37426712156222075
4913,images/Cropped Image8429.jpg,P,0.9722533633625439
4914,images/Cropped Image8429.jpg,Kigh,0.20700408518314362
4915,images/Cropped Image8429.jpg,FRUE,0.6842554211616516
4916,images/Cropped Image8429.jpg,KML,0.18699871783663227
4917,images/Cropped Image8429.jpg,JeanBrt,0.11669658679504674
4918,images/Cropped Image8431.jpg,06u26],0.2158598825161077
4919,images/Cropped Image8431.jpg,MOZART,0.9977299815911637
4920,images/Cropped Image8431.jpg,ANTWERPEN,0.8695459142001103
4921,images/Cropped Image8434.jpg,SIOiT TANEERS,0.1990597588373765
4922,images/Cropped Image8434.jpg,PIz_AMALIA,0.6183393335936714
4923,images/Cropped Image8436.jpg,SIO17 TANEERS,0.3654476645690107
4924,images/Cropped Image8436.jpg,PIZ_AMALIAI,0.61599657230094
4925,images/Cropped Image8440.jpg,02331927,0.5252897620276858
4926,images/Cropped Image8440.jpg,CHARDONNAY,0.9813963147164114
4927,images/Cropped Image8441.jpg,ZWMNDRECHT,0.4763726994102176
4928,images/Cropped Image8441.jpg,02331927,0.8166763243246545
4929,images/Cropped Image8441.jpg,CHARDONNAY,0.9988019777673796
4930,images/Cropped Image8442.jpg,Dch?,0.10275864601135254
4931,images/Cropped Image8444.jpg,Tripoli,0.5722242329997097
4932,images/Cropped Image8444.jpg,MaerSK,0.18363131807993727
4933,images/Cropped Image8447.jpg,JMaersk ^,0.1785286668974184
4934,images/Cropped Image8447.jpg,tripoli,0.677625467255612
4935,images/Cropped Image8448.jpg,NYK-HINODE,0.744755097529953
4936,images/Cropped Image8449.jpg,NYK-HINODE,0.7376794538238611
4937,images/Cropped Image8450.jpg,NYK-HINODE,0.7074408440491206
4938,images/Cropped Image8451.jpg,no smoking,0.4571001686054878
4939,images/Cropped Image8451.jpg,BALTIC SUN,0.9852213172350865
4940,images/Cropped Image8451.jpg,Jal,0.1873119527846915
4941,images/Cropped Image8454.jpg,BALTIC,0.9433283029609538
4942,images/Cropped Image8454.jpg,Sun,0.7647984793186571
4943,images/Cropped Image8455.jpg,BALTIC SUN I[,0.7920916481389008
4944,images/Cropped Image8456.jpg,Pacific Reefep,0.22343502817096067
4945,images/Cropped Image8456.jpg,Se0 fr0 d 0,0.37704647874471753
4946,images/Cropped Image8458.jpg,Se 0 fr0 d e,0.5680081645285234
4947,images/Cropped Image8460.jpg,DOLE AFRICA,0.9765405821783186
4948,images/Cropped Image8463.jpg,2,0.7071636407368374
4949,images/Cropped Image8464.jpg,DOLE AFRICA,0.9942024732752145
4950,images/Cropped Image8466.jpg,No SMoKinG,0.3342912727082271
4951,images/Cropped Image8466.jpg,HorNSSS,0.31943015244081124
4952,images/Cropped Image8467.jpg,No SMoring,0.30623171464079335
4953,images/Cropped Image8467.jpg,HoRNSSSE,0.19460931336702778
4954,images/Cropped Image8468.jpg,No sMoking,0.2982615801274927
4955,images/Cropped Image8469.jpg,BRC,0.9853728160796498
4956,images/Cropped Image8469.jpg,JCO,0.28953262438822336
4957,images/Cropped Image8469.jpg,WAPPEN von FLensburT,0.20197706233846885
4958,images/Cropped Image8469.jpg,London,0.891641392045296
4959,images/Cropped Image8470.jpg,BRC,0.5157344937324524
4960,images/Cropped Image8470.jpg,WAPPEN Von FLeNsburo,0.15543636634338762
4961,images/Cropped Image8470.jpg,London,0.8149942735103599
4962,images/Cropped Image8471.jpg,WAPPEN von FLensburT,0.20713518847787116
4963,images/Cropped Image8471.jpg,London,0.9022828642534292
4964,images/Cropped Image8473.jpg,ESay TOTORAL,0.23254151382508353
4965,images/Cropped Image8474.jpg,ESAY TOTORAL,0.46430618894267706
4966,images/Cropped Image8478.jpg,Doriswax,0.15322149090613335
4967,images/Cropped Image8481.jpg,Harbour,0.641627881149536
4968,images/Cropped Image8481.jpg,P | L 0,0.7799655257742389
4969,images/Cropped Image8481.jpg,T,0.9646631497273326
4970,images/Cropped Image8481.jpg,Ocean Rainbowi,0.5171877904752853
4971,images/Cropped Image8483.jpg,Ocean Rainbowi,0.5178321646787784
4972,images/Cropped Image8484.jpg,Ocean Rainbowi,0.616585890906849
4973,images/Cropped Image8486.jpg,Ocean Rainbowi,0.4679758783033852
4974,images/Cropped Image8488.jpg,cdt FOU,0.14312372430386833
4975,images/Cropped Image8491.jpg,BANKERT,0.9995214590001668
4976,images/Cropped Image8492.jpg,BANKERT,0.9997623609171188
4977,images/Cropped Image8493.jpg,SINJOOR,0.9879675087973532
4978,images/Cropped Image8495.jpg,SINJOOR,0.9862425469841267
4979,images/Cropped Image8497.jpg,KateRIna,0.14968994473270472
4980,images/Cropped Image8497.jpg,Moroni,0.8929678943920332
4981,images/Cropped Image8498.jpg,KATERINA,0.9448682834286556
4982,images/Cropped Image8498.jpg,Moroni,0.8978388065940015
4983,images/Cropped Image8500.jpg,0,0.3653976176891014
4984,images/Cropped Image8502.jpg,KaTeRINA,0.30435042134779006
4985,images/Cropped Image8502.jpg,Moroni,0.8335009447135977
4986,images/Cropped Image8505.jpg,P,0.9680180624709465
4987,images/Cropped Image8505.jpg,L,0.9966852760917142
4988,images/Cropped Image8505.jpg,Qu,0.15157669304220256
4989,images/Cropped Image8505.jpg,U,0.3395925868552787
4990,images/Cropped Image8507.jpg,CLIPPER SAGA,0.693302693029414
4991,images/Cropped Image8507.jpg,haldesUnd,0.24718820690739396
4992,images/Cropped Image8508.jpg,CLIPPER SAGA,0.9185911322519865
4993,images/Cropped Image8508.jpg,haltesunD,0.10664785833010319
4994,images/Cropped Image8509.jpg,CLIPPER SAGA,0.8849098066799097
4995,images/Cropped Image8509.jpg,haleSUnd,0.2603190597872594
4996,images/Cropped Image8517.jpg,J8O ,0.2447243481874466
4997,images/Cropped Image8519.jpg,BO ,0.49125563059637517
4998,images/Cropped Image8525.jpg,Kozaet,0.10375971016433656
4999,images/Cropped Image8532.jpg,Kozaet,0.21227666063093428
5000,images/Cropped Image8534.jpg,M@,0.9336444284286052
5001,images/Cropped Image8539.jpg,DUNCAN ISLAND,0.42794455439216766
5002,images/Cropped Image8541.jpg,DUNcAN ISLaND,0.15295833983996668
5003,images/Cropped Image8543.jpg,Har,0.9171722531318665
5004,images/Cropped Image8543.jpg,P,0.9481433182273236
5005,images/Cropped Image8543.jpg,STAR,0.9560142755508423
5006,images/Cropped Image8543.jpg,PRIMA,0.9978888475661217
5007,images/Cropped Image8543.jpg,INGAPORE,0.9984274523844295
5008,images/Cropped Image8543.jpg,34J074,0.10234585127615362
5009,images/Cropped Image8545.jpg,STAR,0.8731417059898376
5010,images/Cropped Image8545.jpg,PRIMA,0.9973789888490052
5011,images/Cropped Image8545.jpg,SINGAPORE,0.964797018147263
5012,images/Cropped Image8545.jpg,47a0747,0.141957723848221
5013,images/Cropped Image8547.jpg,STAR,0.9001870155334473
5014,images/Cropped Image8547.jpg,PRIMA,0.9974242113233522
5015,images/Cropped Image8547.jpg,SINGAPORE,0.9035395287365885
5016,images/Cropped Image8547.jpg,97a0747,0.3535966250734517
5017,images/Cropped Image8548.jpg,AFE,0.9568137491919133
5018,images/Cropped Image8548.jpg,FiRst,0.19380886438102937
5019,images/Cropped Image8548.jpg,Voking,0.2781751585811408
5020,images/Cropped Image8548.jpg,ARGENT COSMOS,0.48320059976486207
5021,images/Cropped Image8548.jpg,TOKYO HARIe,0.22698996071656005
5022,images/Cropped Image8549.jpg,SAFE,0.9543818831443787
5023,images/Cropped Image8549.jpg,First,0.6842414240285374
5024,images/Cropped Image8549.jpg,Voking,0.5310254322437473
5025,images/Cropped Image8553.jpg,Har,0.9997800368941105
5026,images/Cropped Image8553.jpg,P,0.9763136785384319
5027,images/Cropped Image8553.jpg,NENCASTLE,0.942186362923252
5028,images/Cropped Image8555.jpg,NEWCASTLE,0.7514434281307015
5029,images/Cropped Image8556.jpg,NENCASTLE,0.9780936917240846
5030,images/Cropped Image8557.jpg,WELCOME,0.9998732974721152
5031,images/Cropped Image8557.jpg,OUshO=,0.2828995000610794
5032,images/Cropped Image8559.jpg,ARKLOW FOREST,0.5005946550403593
5033,images/Cropped Image8560.jpg,ARKLOW FOREST,0.5443446944240764
5034,images/Cropped Image8567.jpg,NO,0.6743158629308341
5035,images/Cropped Image8567.jpg,SMokin,0.1953814755344989
5036,images/Cropped Image8567.jpg,Stolt Razorbill,0.8275199695263582
5037,images/Cropped Image8570.jpg,H,0.6536170119120612
5038,images/Cropped Image8570.jpg,Stolt Razorbill,0.8280875359464052
5039,images/Cropped Image8573.jpg,H,0.2033197492685055
5040,images/Cropped Image8573.jpg,Stlt Razorbill,0.453519065221189
5041,images/Cropped Image8575.jpg,NO,0.5851067851720136
5042,images/Cropped Image8580.jpg,milerva,0.5885465060328554
5043,images/Cropped Image8581.jpg,mirierva,0.732447122411574
5044,images/Cropped Image8595.jpg,LnRaN,0.21027760296015982
5045,images/Cropped Image8595.jpg,"'MARCARET,",0.2707277831587103
5046,images/Cropped Image8596.jpg,Lnran,0.20073754064045388
5047,images/Cropped Image8596.jpg,'MARGARET ,0.25108824813517006
5048,images/Cropped Image8600.jpg,LinraN,0.1157294232778965
5049,images/Cropped Image8600.jpg,"'MARGARET ,",0.4249629395633997
5050,images/Cropped Image8603.jpg,KSu,0.7396424485903327
5051,images/Cropped Image8603.jpg,SEA,0.9634113480295372
5052,images/Cropped Image8603.jpg,adriatic,0.858626291279954
5053,images/Cropped Image8604.jpg,KSu,0.6632418616650985
5054,images/Cropped Image8604.jpg,SEA,0.9614267889807345
5055,images/Cropped Image8604.jpg,adriatic,0.806863830709505
5056,images/Cropped Image8606.jpg,KSu,0.5715409667100995
5057,images/Cropped Image8606.jpg,SEA,0.9601555982631977
5058,images/Cropped Image8606.jpg,adriatic,0.8996294674244144
5059,images/Cropped Image8607.jpg,Viss LIBf,0.213117981874047
5060,images/Cropped Image8609.jpg,LLIB [P,0.1921378157076726
5061,images/Cropped Image8610.jpg,SHAWN,0.9995665089144955
5062,images/Cropped Image8610.jpg,MILLER,0.988887186456655
5063,images/Cropped Image8611.jpg,SHAWN,0.9994976793009714
5064,images/Cropped Image8611.jpg,MILLER,0.9871887932631904
5065,images/Cropped Image8612.jpg,SHAWN,0.9992269405047306
5066,images/Cropped Image8612.jpg,MILLE,0.9473018128105346
5067,images/Cropped Image8613.jpg,PETER F,0.9424655097507533
5068,images/Cropped Image8613.jpg,GELLATLY,0.971525777528338
5069,images/Cropped Image8615.jpg,GELLATLY,0.9895476678209905
5070,images/Cropped Image8615.jpg,PETER F,0.7553837694882963
5071,images/Cropped Image8618.jpg,"SAFFT """,0.5413120667081301
5072,images/Cropped Image8618.jpg,AND,0.9999329642490232
5073,images/Cropped Image8618.jpg,SALVAGE,0.178609615351681
5074,images/Cropped Image8618.jpg,COASTAL,0.9511790699037895
5075,images/Cropped Image8619.jpg,Ns LEADER,0.6973942219346448
5076,images/Cropped Image8624.jpg,Serhak,0.20436893379273105
5077,images/Cropped Image8628.jpg,Serhak,0.36967675340863754
5078,images/Cropped Image8632.jpg,Kek,0.14995490692119595
5079,images/Cropped Image8633.jpg,uramia,0.14244306647909308
5080,images/Cropped Image8634.jpg,ND,0.7286945947080773
5081,images/Cropped Image8634.jpg,'smoKiNG,0.4476359681759587
5082,images/Cropped Image8634.jpg,uramin,0.2507126029467176
5083,images/Cropped Image8635.jpg,ND SMOKING,0.8602324485601041
5084,images/Cropped Image8638.jpg,Fresena,0.6413915697592358
5085,images/Cropped Image8638.jpg,Monaovia,0.3920652589286524
5086,images/Cropped Image8641.jpg,COASTAL SAFE,0.8586414290078314
5087,images/Cropped Image8641.jpg,MND SALIAGE,0.9079864836662528
5088,images/Cropped Image8641.jpg,Kurtarma .,0.38663326273636167
5089,images/Cropped Image8645.jpg,COASTAL_SAFETY AND SALIAC,0.3218099037865397
5090,images/Cropped Image8645.jpg,Kurtarma,0.4735791297903943
5091,images/Cropped Image8646.jpg,s0 Nova,0.3606586676642904
5092,images/Cropped Image8647.jpg,s0 Nova,0.45985554127844397
5093,images/Cropped Image8649.jpg,LYCRSEF,0.27481916175007637
5094,images/Cropped Image8655.jpg,ANA,0.9875809741171512
5095,images/Cropped Image8655.jpg,KALELI,0.7606013273907731
5096,images/Cropped Image8680.jpg,'00,0.3341425220259032
5097,images/Cropped Image8680.jpg,COASTAL,0.7512862838157718
5098,images/Cropped Image8680.jpg,SAFETY ANb,0.540696806896556
5099,images/Cropped Image8680.jpg,SALVAGE,0.9400123446126514
5100,images/Cropped Image8683.jpg,SafeTY,0.288911002689631
5101,images/Cropped Image8683.jpg,AND,0.5076194493160311
5102,images/Cropped Image8683.jpg,SALVAG E,0.6479294817114315
5103,images/Cropped Image8687.jpg,SeaLines,0.7719339280792161
5104,images/Cropped Image8690.jpg,SeaLines,0.9996746513844504
5105,images/Cropped Image8692.jpg,cARGo-LEVANTDE,0.7086456468802385
