created_at,user_name,description,user_location,text,language,hashtags,media_url,place
2017-03-11 14:20:53+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Two years ago today @GosportFerry #HarbourSpirit unloaded @PortsmouthPort https://t.co/RBeeMBYjbe https://t.co/zhUw7eIHLj,en,['HarbourSpirit'],['https://pbs.twimg.com/media/C6pMTuXWsAE0PPP.jpg'],
2017-03-06 11:30:02+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Remembering those who perished this day in 1987. #HeraldofFreeEnterprise https://t.co/wvno680CH3,en,['HeraldofFreeEnterprise'],['https://pbs.twimg.com/media/C6O1N_dWQAAhMFe.jpg'],
2017-03-01 16:46:00+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The newly Sea Ceptor-fitted #HMSArgyll makes a very rare visit to #Portsmouth #Type23 #RoyalNavy https://t.co/9awk70VZ7r,en,"['HMSArgyll', 'Portsmouth', 'Type23', 'RoyalNavy']",['https://pbs.twimg.com/media/C52NhiIWcAAmgiF.jpg'],
2017-02-24 15:51:02+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",First outing of the year to #Southampton for arrival @MaerskLine #MaerskEmden @ABPSouthampton @DPWorldSouthamp https://t.co/uoowfaz0O6,en,"['Southampton', 'MaerskEmden']",['https://pbs.twimg.com/media/C5cQ0ScWAAITutP.jpg'],
2017-02-22 11:54:07+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England","SD Tempest, the @damen ART 80-32 tug for handling QEC aircraft carriers arrives #Portsmouth #SercoMarine #SDTempest https://t.co/mXtWAZ36qf",en,"['Portsmouth', 'SercoMarine', 'SDTempest']",['https://pbs.twimg.com/media/C5RG_Z0XAAEfeNF.jpg'],
2017-02-22 11:39:59+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The fleet tanker RFA Gold Rover pays-off after 43 years service. #RFA #GoldRover #Portsmouth https://t.co/ClvjsMAYBN,en,"['RFA', 'GoldRover', 'Portsmouth']",['https://pbs.twimg.com/media/C5REEE4WEAAywW1.jpg'],
2017-02-21 17:11:13+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Brooding skies at Southsea ahead of more winter gales @GriffonGHL @HovertravelLtd #iow #Portsmouth #stormdoris https://t.co/Z4SBnzh98J,en,"['iow', 'Portsmouth', 'stormdoris']",['https://pbs.twimg.com/media/C5NGZM8WAAAsOd4.jpg'],
2017-02-21 09:09:00+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Co-ordinated departure of HMS Dragon and SAS Amatola for remembrance service #Mendi100 #Portsmouth https://t.co/Nott5jQD1h,en,"['Mendi100', 'Portsmouth']",['https://pbs.twimg.com/media/C5LYMiyWEAEAamT.jpg'],
2017-02-19 09:36:46+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The South African frigate SAS Amatola making her second visit to #Portsmouth #mendi https://t.co/JEQOpbZcfc,en,"['Portsmouth', 'mendi']",['https://pbs.twimg.com/media/C5BLW5cWcAAWQ2e.jpg'],
2017-02-17 14:18:37+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The Seaceptor-converted #HMSWestminster returns to #Portsmouth for the weekend #Type23 #RoyalNavy https://t.co/hcV8GOKM0p,en,"['HMSWestminster', 'Portsmouth', 'Type23', 'RoyalNavy']",['https://pbs.twimg.com/media/C434vUFXUAE7dwK.jpg'],
