created_at,user_name,description,user_location,text,language,hashtags,media_url,place
2017-07-18 11:01:52+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",RAMBIZ with the THAMES AR jacket on her way to the Hoondert scrapyard. #oudkerk #scaldis #deme #hoondert #thames https://t.co/8LAhHr7ef3,en,"['oudkerk', 'scaldis', 'deme', 'hoondert', 'thames']",['https://pbs.twimg.com/media/DFAz3vcWsAAVRw7.jpg'],
2017-07-16 18:31:21+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Van Oord's SVANEN arriving at Flushing East https://t.co/RbUiXX4KfP,nl,,['https://pbs.twimg.com/media/DE4HkZUXcAASdbi.jpg'],
2017-07-15 13:33:04+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",330m long and almost 300.000 tons; COSRICH LAKE on her way to Hound Point terminal https://t.co/c0PeJHDANn,en,,['https://pbs.twimg.com/media/DEx5tMOXoAEPck8.jpg'],
2017-07-13 21:32:51+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ST ANNASTRAND looking tiny in front of the CULZEAN ULQ jacket @kotugsmit https://t.co/sVPzgrW4p0,en,,['https://pbs.twimg.com/media/DEpUWB5XkAAO82R.jpg'],
2017-07-08 13:07:34+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Second CULZEAN jacket on her way; SKANDI SAIGON departed Flushing East 07/07/2017 @maerskoil https://t.co/dJ66rMQtKg,en,,['https://pbs.twimg.com/media/DENwvl9XcAEJRUY.jpg'],
2017-07-05 18:38:27+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",SKANDI SAIGON inbound this morning https://t.co/mZUVVtNMeY,en,,['https://pbs.twimg.com/media/DD_ftS6XsAEESiO.jpg'],
2017-07-01 08:22:50+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Linehandling for NAVIGATOR CERES at Flushing East https://t.co/873De7bMlS,en,,['https://pbs.twimg.com/media/DDoschFXsAIfDbw.jpg'],
2017-06-26 16:28:18+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ALP ACE outbound at Flushing roads towing WAGENBORG BARGE 9 to Stavanger. https://t.co/NPa5VExb9L,en,,['https://pbs.twimg.com/media/DDQrm-2XkAAdgzC.jpg'],
2017-06-17 20:44:14+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ITEA outbound at Flushing roads. https://t.co/7FxSJ4VuOb,en,,['https://pbs.twimg.com/media/DCjPqfzXoAArc3a.jpg'],
2017-06-07 13:02:12+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Nice to see our image of ENSCO 122 being used by @Multraship at the Offshorewind2017 convention #Offshorewind2017 https://t.co/SWXx7gaU4R,en,['Offshorewind2017'],['https://pbs.twimg.com/media/DBuGDx6XkAQvdrT.jpg'],
2017-05-31 19:34:00+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",31/05/2008: @Multraship's new MULTRATUG 17 seen arriving at her homeport on her maidentrip. https://t.co/eQ03MU6bB6,en,,['https://pbs.twimg.com/media/DBLcpWqWsAATtYM.jpg'],
2017-05-25 13:51:10+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Fire-damaged SILVER SKY on her way from Antwerp to the scrapyard at Aliaga in tow of the DIAVLOS PRIDE. https://t.co/sNvnbYNA6T,en,,['https://pbs.twimg.com/media/DArUkjGXoAEXOD1.jpg'],
2017-05-23 20:22:00+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","19 years ago exactly (23-05-1998): FALCON ARROW aground near the ""Schoone Waardin"" (NE of Flushing). https://t.co/LErp9mZcqp",en,,['https://pbs.twimg.com/media/DAia_rlXUAQE6i2.jpg'],
2017-05-20 14:26:11+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",20-05-1990: 1st OLAU BRITANNIA departing Flushing for the last time accompanied by the new OLAU BRITANNIA. https://t.co/2cJYdpym5S,en,,['https://pbs.twimg.com/media/DARsyrwXkAAyONt.jpg'],
2017-05-11 18:31:36+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Really back in time, exactly 51 years ago (11-05-1966): CAPETOWN CASTLE aground at Flushing outerharbour. https://t.co/IGA5lXji3f",en,,['https://pbs.twimg.com/media/C_kOfKsXoAEpKGm.jpg'],
2017-05-05 08:03:41+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Damen's latest FYS 6911 named GAME CHANGER seen arriving at the Amels premises. https://t.co/feE9fcIBkY,en,,['https://pbs.twimg.com/media/C_DFaDTWsAAkeJa.jpg'],
2017-05-03 09:07:28+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","BIGROLL BARENTSZ departing Flushing East
#oudkerk #bigroll https://t.co/V35zB8CdE7",en,"['oudkerk', 'bigroll']",['https://pbs.twimg.com/media/C-5AuS0XcAAY2Zl.jpg'],
2017-04-23 07:53:29+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Into the sun; VLIELAND towing AMELS 468 (delivered as VEGA) 23/04/2014. https://t.co/VIA4nK6uqr,en,,['https://pbs.twimg.com/media/C-FP4cOXcAANwVZ.jpg'],
2017-04-21 12:41:52+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","AMELS launched another LE180 model; yardno 471 to be named LILI.
https://t.co/HDv8NXaS9a https://t.co/22BX2j123t",en,,['https://pbs.twimg.com/media/C97-hrKXkAA6KJq.jpg'],
2017-04-19 10:59:46+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Really back in time; exactly 45 years ago: UTC's LLOYDSMAN alongside TUNDRA BREEZE at Flushing roads. https://t.co/rKZUPT63mn,en,,['https://pbs.twimg.com/media/C9xUBE7XgAA6eHo.jpg'],
2017-04-10 18:29:12+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Exactly 5 years ago: SEVEN BOREALIS lifting her 1725 tons J-lay tower aboard. https://t.co/90nKAx8K6q,en,,['https://pbs.twimg.com/media/C9Ek2ioW0AMuOKZ.jpg'],
2017-04-10 18:15:26+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time; 10/04/2006 GBS DE RUYTER as seen from the UT704 GRANIT https://t.co/qJXMuNYySu,en,,['https://pbs.twimg.com/media/C9Ehp8qXoAEsCC9.jpg'],
2017-04-08 19:27:37+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Shipyard Reimerswaal moving it's floating dock
@pzcredactie @omroepzeeland @Rijkswaterstaat @Zeelandseaports @sarens https://t.co/Rlx4whefaX",en,,['https://pbs.twimg.com/media/C86fC53XYAA9FP9.jpg'],
2017-04-03 21:27:51+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Heesen's project RUYA seen arriving at Stellendam
#superyacht #heesen https://t.co/f2tSBFddUu",en,"['superyacht', 'heesen']",['https://pbs.twimg.com/media/C8hKZigXYAIqrs2.jpg'],
2017-03-23 19:59:49+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",HBMS NASSAU (with pennant P602 instead of P-61) starting North Sea trials. https://t.co/F50p5dzlUo,en,,['https://pbs.twimg.com/media/C7oM2qVWkAE7lkL.jpg'],
2017-03-14 21:15:58+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Racebank OWF 01 on her way #shl #offshorewind #oudkerk https://t.co/i95s70Td5Z,en,"['shl', 'offshorewind', 'oudkerk']",['https://pbs.twimg.com/media/C66H6d-W0AEI68F.jpg'],
2017-03-10 21:37:50+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, today 37 years ago: ARM-44 on a breakwater. https://t.co/hKolYn3hZO",en,,['https://pbs.twimg.com/media/C6lmmnXWgAAalnP.jpg'],
2017-02-27 18:54:23+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Second Amels LE242 yacht seen being moved from the building location to the quayside at the Amels premises. https://t.co/26TQjsnBVK,en,,['https://pbs.twimg.com/media/C5sXMUwWAAA-ruJ.jpg'],
2017-02-23 19:55:25+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",RT @gCaptain: Watch: Stricken ‘Tide Carrier’ Rockin’ and Rollin’ Off Norway https://t.co/QQYLb5sEPv https://t.co/UIvLpTLAFg,en,,['https://pbs.twimg.com/media/C5XxvvmW8AI3HE3.jpg'],
2017-02-22 10:21:40+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Nice to see our image used by @MarineInsight, too bad some person named Aleesyaqaseh took the credits :-( https://t.co/9k5r7NbANT",en,,['https://pbs.twimg.com/media/C5QyQ6RWAAEFdzY.jpg'],
2017-02-21 19:43:51+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time; loading Russian fishcarriers aboard the submerged MARINER RANGE 21-02-1988. https://t.co/rytOZcaiLC,en,,['https://pbs.twimg.com/media/C5NpeYXWYAUrb2e.jpg'],
2017-02-17 20:11:51+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",RT @gCaptain: Watch: Heavy Surf Sea Trials with Safehaven Marine’s ‘Thunder Child’ https://t.co/4s04mQpj1c https://t.co/g8yC3jTAzA,en,,['https://pbs.twimg.com/media/C45H35IUkAAJqIo.jpg'],
2017-02-12 17:19:24+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Today 10 years ago; MATADOR 3 installing the flexlay tower aboard the PERTINACIA https://t.co/UMquBsPBov,en,,['https://pbs.twimg.com/media/C4eyQSpWAAIBkJJ.jpg'],
2017-02-11 15:48:03+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",AMELS #470 seen as DRIFTWOOD while being loaded on a pontoon for launching. @AmelsNews @sytreports @boatint https://t.co/flNZuRaAvL,en,,['https://pbs.twimg.com/media/C4ZTqrOWIAEtgu_.jpg'],
2017-01-30 17:20:19+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","First Amels Flushing delivered yacht SOLEMAR (#435) emerged as CALYPSO
 @sytreports @boatint #superyacht https://t.co/Hr1ehk3f8Q",en,['superyacht'],['https://pbs.twimg.com/media/C3b1NO0W8AELZCD.jpg'],
2017-01-26 11:54:44+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",@kotugsmit tugs towing GADWALL to Ghent after SMIT NICOBAR delivered her at Flushing roads from Sept-Isle. https://t.co/PugczekLg8,en,,['https://pbs.twimg.com/media/C3GEy0XW8AAYVMC.jpg'],
2017-01-25 08:33:01+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, exactly 30 years ago the OLYMPIC DREAM caught fire after colliding with the AUGUST THYSSEN. https://t.co/4NTrfwJlSY",en,,['https://pbs.twimg.com/media/C3ANJaXWQAEXwzy.jpg'],
2017-01-10 16:50:55+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",SVS CORNWALLIS on her way to Flushing East from Stellendam. https://t.co/9U6NYfCCzl,en,,['https://pbs.twimg.com/media/C10vNz7WQAEhp1e.jpg'],
2017-01-08 16:30:17+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",1st big one this year; ALEXANDER THE GREAT (almost 300.000 dwt) on her way to Everingen Alfa anchorage. https://t.co/YvZyqy1NGP,en,,['https://pbs.twimg.com/media/C1qXXhBXgAEClJ6.jpg'],
2017-01-07 11:01:23+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",NORNE arriving at Flushing roads from Mukran towing CABLE ENTERPRISE (former SMIT ANAMBAS). https://t.co/06AGYEtTLq,en,,['https://pbs.twimg.com/media/C1kCY99XAAAzNFY.jpg'],
2017-01-03 10:38:21+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",First image in the new year; EN AVANT 10 arriving with HAPO's H-331 at Flushing East. https://t.co/XnUKkdVjBY,en,,['https://pbs.twimg.com/media/C1PWuKbXUAAeIv5.jpg'],
2016-12-24 22:32:32+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",https://t.co/pEtsQC486k,und,,['https://pbs.twimg.com/media/C0eacDQXgAA6LPY.jpg'],
2016-11-29 19:12:52+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",VOS COMMANDER passing Flushing on her final trip; the breakers at Ghent. https://t.co/Qo2jCi0vnI,en,,['https://pbs.twimg.com/media/Cyc84kGWEAAQVSR.jpg'],
2016-11-27 18:44:43+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","HANJIN HARMONY changed anchorages, seen here at Everingen Alfa for bunkers before heading back to NLRTM anchorage. https://t.co/qvyf8fHiAz",en,,['https://pbs.twimg.com/media/CySjXodXUAAS81l.jpg'],
2016-11-27 18:42:03+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",JUMBO KINETIC for bunkers at Everingen anchorage. https://t.co/qEkxF2gkuU,en,,['https://pbs.twimg.com/media/CySiwl8WIAAhUp1.jpg'],
2016-11-06 20:18:01+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ASD2609 ICE tugs BISON and ZUBR arriving at Stellendam. #damen https://t.co/sSel4ENmK5,en,['damen'],['https://pbs.twimg.com/media/CwmvQFpXEAEhCWn.jpg'],
2016-11-06 10:15:58+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, today 23 years ago; transport of the sunken vehicle carrier AYA to Flushing East. https://t.co/cMAzCz8nnO",en,,['https://pbs.twimg.com/media/Cwkk5MmWQAABxLK.jpg'],
2016-11-05 18:07:16+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Spliethoff's HEMGRACHT (ex HHL AMAZON) inbound for Antwerp. https://t.co/xzDOXN2dgT,de,,['https://pbs.twimg.com/media/CwhH0PfWgAAyAGN.jpg'],
2016-10-27 16:07:49+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","HERE COMES THE SUN on trials at Flushing roads
#amels #superyacht https://t.co/xlsU0kI31L",en,"['amels', 'superyacht']",['https://pbs.twimg.com/media/CvyWEH9WgAAQpxz.jpg'],
2016-10-24 11:27:23+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","GENE MACHINE seen today at Flushing roads.
@AmelsNews @sytreports https://t.co/xcxOi0AJKU",en,,['https://pbs.twimg.com/media/Cvh5AX6WcAAhduF.jpg'],
2016-10-11 17:35:02+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Different views; 134m superyacht SERENE arriving at Flushing East. https://t.co/M2fOkLyT7P,en,,['https://pbs.twimg.com/media/CugQcbcWgAA5WpE.jpg'],
2016-09-29 20:46:15+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Today exactly 10 years ago, spending a day on board photographing JOHAN DE WITT while performing trials. https://t.co/2DlbdFgysZ",en,,['https://pbs.twimg.com/media/CtjJW-OWAAIMwM_.jpg'],
2016-09-12 20:06:38+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time: 12-09-1984, ODIN arriving at Flushing East in tow of UNION FOUR.
@hmcheerema https://t.co/Y8pexsuvca",en,,['https://pbs.twimg.com/media/CsLdDh2XgAAgHOU.jpg'],
2016-09-12 17:34:43+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","GENE MACHINE (ex ENGELBERG, ex #463) arrived around midnight at the Amels premises together with LA FAMILIA. https://t.co/gstJgocJtG",en,,['https://pbs.twimg.com/media/CsK6cDsWcAAfgVB.jpg'],
2016-09-01 22:14:18+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time; NOORD-HINDER in tow passing Flushing 02/09/2009. https://t.co/sXA2GAAGim,en,,['https://pbs.twimg.com/media/CrTQ32YWcAA5fcK.jpg'],
2016-08-28 20:13:26+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Over 45 fishing vessels towards Rotterdam as protest to the new fishing regulations for the Northsea. #EMK https://t.co/IaTmv6DCFj,en,['EMK'],['https://pbs.twimg.com/media/Cq-OXU0XYAYK0GJ.jpg'],
2016-08-26 16:13:04+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time again; exactly 6 years ago FJORD at Everingen anchorage loaded with the Halfdan HBD deck. #oudkerk https://t.co/UsgGLjGatS,en,['oudkerk'],['https://pbs.twimg.com/media/CqzEbOjXYAAO6Xe.jpg'],
2016-08-22 18:30:08+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Colombian ARC GLORIA passing Flushing on a trip from Antwerp to Goteborg.
@PortofAntwerp https://t.co/YSmDHH6UVK",en,,['https://pbs.twimg.com/media/Cqe9scpWIAIjyUi.jpg'],
2016-08-14 21:43:12+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",1850 tons VEJA MATE jacket was loaded today aboard the AMT COMMANDER at Flushing East. https://t.co/Aab6pQk2Ce,en,,['https://pbs.twimg.com/media/Cp2dHhwWYAAEFj-.jpg'],
2016-08-13 12:32:36+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, exactly 13 years this time. 13/08/2003 GRANDE NIGERIA collided with NADA V. https://t.co/DDtzehGzHE",en,,['https://pbs.twimg.com/media/CpvVaswXYAAaHiP.jpg'],
2016-08-13 12:08:29+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ALBATROS arriving at Bijleveld harbour today https://t.co/4gVeCDhpr9,en,,['https://pbs.twimg.com/media/CpvQGjUWIAAtwkE.jpg'],
2016-08-09 22:07:55+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","And back in time again, exactly 4 years ago today. DOLWIN Alpha HVDC jacket loaded aboard H404. @HeeremaHFG https://t.co/RXv4TPjbYG",en,,['https://pbs.twimg.com/media/CpcysDuXYAQ7OOq.jpg'],
2016-08-09 18:43:03+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time; exactly 30 years ago the CHRISTINA MULLER on trials. https://t.co/Ku9gHIOoPE,en,,['https://pbs.twimg.com/media/CpcEGcBXEAAnrCk.jpg'],
2016-08-08 16:00:02+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","OCEAN KING 100 model seen offshore Ibiza.
@sytreports #yacht #exploreryacht https://t.co/ehCo8nz1SF",en,"['yacht', 'exploreryacht']",['https://pbs.twimg.com/media/CpWUvzaW8AAYX9g.jpg'],
2016-08-08 14:05:51+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","MOJO seen off Ibiza 
@sytreports #yacht #superyachts https://t.co/eMi9lMfyC5",en,"['yacht', 'superyachts']",['https://pbs.twimg.com/media/CpV62CTWgAAaFSv.jpg'],
2016-08-08 14:03:12+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",37m Heesen build AURELIA seen arriving at Ibiza port. https://t.co/oTSqlkUT7B,en,,['https://pbs.twimg.com/media/CpV6XaSW8AA9lr_.jpg'],
2016-07-28 10:11:03+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Old vs new; former lifeboat KURT CARLSEN at Flushing beach. https://t.co/Os1NGhoJHi,en,,['https://pbs.twimg.com/media/CocbjM4WAAAgorJ.jpg'],
2016-07-27 18:03:38+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","HERE COMES THE SUN seen during trials today.
@AmelsNews #amels #superyacht #syt https://t.co/nlOo97mOjC",en,"['amels', 'superyacht', 'syt']",['https://pbs.twimg.com/media/CoY-NbIWgAAvY1N.jpg'],
2016-07-06 17:13:53+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","PIONEERING SPIRIT testframes on the move, RT ADRIAAN departed Flushing East towing pontoon LOUIS. @PioneringSpirit https://t.co/9vckxLe2pQ",en,,['https://pbs.twimg.com/media/CmspWyxWAAAKiyk.jpg'],
2016-07-05 17:45:06+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Newbuild ASD2810 tug SUND (Bogser Team Öresunds) arriving at Stellendam.
@damen https://t.co/WgBkpvTqh7",da,,['https://pbs.twimg.com/media/CmnnI8iXEAQau9X.jpg'],
2016-07-02 11:01:10+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time: 02/07/1989; sister tugs DRADO and BALAU connected to the grounded HESPERUS. https://t.co/zxfbPRDK5q,en,,['https://pbs.twimg.com/media/CmWtuQrWcAAsJId.jpg'],
2016-07-01 14:13:19+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Salvaged part of FLINTERSTAR on her way to Ghent for scrapping. https://t.co/Ax06amsV1B,en,,['https://pbs.twimg.com/media/CmSQPCgWIAAGMXB.jpg'],
2016-06-30 12:01:09+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","HERE COMES THE SUN, a glimpse at the first Amels 272 model. https://t.co/YPx5DX6mH9",en,,['https://pbs.twimg.com/media/CmMoUznXEAA_bvf.jpg'],
2016-06-27 18:47:04+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","KNRM at work at the grounded CLARA off Dishoek.
@KNRM @KNRMBreskens https://t.co/HqSzO0D7Xs",en,,['https://pbs.twimg.com/media/Cl-oPAXWAAQjwoF.jpg'],
2016-06-27 09:27:56+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Yacht CLARA grounded at Dishoek this morning around 0700. https://t.co/8aWst3QnVs,en,,['https://pbs.twimg.com/media/Cl8og0hXIAEslbp.jpg'],
2016-06-19 12:54:55+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","PIONEERING SPIRIT testframes loaded aboard the Sarens pontoon LOUIS.
@PioneringSpirit https://t.co/RdHChg4fsZ",en,,['https://pbs.twimg.com/media/ClULWIUXEAEcgTq.jpg'],
2016-06-14 11:14:49+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","SMIT HUDSON passing Flushing outbound in her new Kotug-Smit colors.
 @kotugsmit https://t.co/xjLdsfHrks",en,,['https://pbs.twimg.com/media/Ck6EfEBXAAE9KO7.jpg'],
2016-05-20 10:00:08+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Damen's largest yacht support vessel INTREPID (Sea Axe 6911) outbound at Flushing roads. #amels #syt #superyacht https://t.co/M9OtOdE1rT,en,"['amels', 'syt', 'superyacht']",['https://pbs.twimg.com/media/Ci5DpmLXIAAXSMP.jpg'],
2016-05-18 17:15:22+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Damen's largest yacht support vessel INTREPID (Sea Axe 6911) seen at Flushing roads on her way to the Amels yard. https://t.co/lCBbegJZ2T,en,,['https://pbs.twimg.com/media/CiwUFcJUkAE73t7.jpg'],
2016-05-07 09:00:51+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Another flo-ro operation at the Amels premises, AMELS 471. https://t.co/7c8abbcTrG",en,,['https://pbs.twimg.com/media/Ch15aVhXEAEQaFY.jpg'],
2016-05-04 09:21:29+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, July 2000 STINE A at Flushing roads while towing the hull of the former DANMARK to the scrapyard. https://t.co/4O961z2hPU",en,,['https://pbs.twimg.com/media/ChmhXgeW0AAYHy8.jpg'],
2016-05-04 07:56:28+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","KAMALAYA on her way to Bergen after a short stay at the Amels yard.
@AmelsNews #superyacht https://t.co/4i8kXIlVt1",en,['superyacht'],['https://pbs.twimg.com/media/ChmN6KEWwAAqhR5.jpg'],
2016-04-27 07:52:29+00:00,maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",JDN's VOLE AU VENT (the former VIDAR) outbound from Flushing East on her maiden-trip. https://t.co/8e96Zmj3v1,en,,['https://pbs.twimg.com/media/ChCJ3kkWMAA9eor.jpg'],
